Movie ID,Movie Title,Rating,Review
45030,Hard Hunted,5.0,"ind of similar to the others in the series, some funny bad moments for sure, including the cheesy-looking gyrocopter and awkwardly placed mild sex scenes, and nudity, along with terrible dialogue and acting, with  too much dull spots to make it all that entertaining. **2.75/5**"
45054,There Be Dragons,3.0,"Story about Opus Dei's founder which advocates about his work through a much incoherent parallel story of the crimes committed during the Spanish Civil War and the today's stormy relationship of a son and his father.

Most of the performing is pretty bad, maybe also empowered by the clear difficulties that many of the Spanish actors have to do so in English and their strong accent when speaking."
45103,Richard Pryor: Live and Smokin',2.0,"I'm a fan of Pryor's live work. However after seeing this I'm not so sure it should have ever been released. I suppose it shows that comedians can have an 'off' night and that was certainly the case. Maybe it was the camera's, maybe a small crowd to feed off. From what I guessed, I'm sure the crowd didn't know what was going on. Not really funny and it seems like a berate the audience show (probably like the national gay association gig). Personally it wouldn't have bothered me to skip it."
45132,Super,1.0,"Terrible, disturbing movie. Felt sick watching it. I would never reccomend this movie. there are so many better vigilante movies in existence throughout all of years: past present future. i regret watching it."
45147,Strictly Business,4.0,"It's kind of like _'MO MONEY'_. But without the jokes. And the crime backdrop. So what we're left with without these elements is a rather empty shell of a film.

Usually a big big fan of African American comedies of the 90's but yeah this was no winner.

Bitching soundtrack though."
45162,Superman/Batman: Apocalypse,5.0,"Pretty weird decision to make a movie with a female character in the lead, stock it chock full of female supporting roles, then title it ""_Superman/Batman_"", but okay. Guess I should just be glad it got made at all, especially way back in 2010. The film itself? It's alright, has that bizarre simplistic-yet-confusing combo that you'd think is such an oxymoron it'd be impossible to hit but superhero fare pretty frequently stumbles in to, but at least it's not **completely** paint by numbers.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._"
45169,Quintet,10.0,"They, the players, make a mistake, bend one their rules, and they pay."
45269,The King's Speech,9.0,"Round movie: good story, great cast, impressive stage and fantastic performances. It has it all."
45317,The Fighter,8.0,"A really good movie like you don't easily find lately.

Great story, without getting into getting cheesy and great cat. Specially remarkable Christian Bale and Amy Adams but they all perform superb.

Just waiting for the second part ..."
45322,She-Wolf of London,5.0,"A meandering tale of an heiress who begins to believe that she is a werewolf prone to escaping from her plush London home at night and savagely killing people. It could just be an early example of a serial killer because we see scant evidence of a she-wolf; indeed there are no special effects employed at all in this very low budget horror film. Sara Haden has something of the ""Danvers"" about her as the aunt and Dennis Hoey once again does the business as the police inspector. It's worth watching, but all rather silly."
45324,Casino Jack,9.5,"""The great American past-time has never been baseball, it has always been making money.""  A true enough quote from the film, but the unanswered question remains:  ""Is fraud the 'dirty-little-secret-ingredient' necessary for capitalism to work?""

The most blatant fraud against justice is the ""non-disclosure agreement"" sold to criminals, by our justice system, to protect their trade-secrets.  Jack Abramoff's story was an unheeded warning, quickly forgotten; it isn't fraud if it isn't noticed."
45379,Chinese Odyssey 2002,8.0,"A thoroughly charming combination of romantic comedy and a parody of the films of producer Wong Kar Wai.

Faye Wong is just luminous and Tony Leung Chiu Wai shows he has significant comedic chops."
45413,Anna in Kungfu-land,10.0,"Funny as hell movie from one of the best directors working in Hong Kong today. With a clever screenplay, the cast is awesome. Lots of kung fu fun and some serious kick-ass from martial arts director Stephen Tung Wai. Highly recommended!"
45442,Treasure Hunt,6.0,"A muddled mish-mash of genres saved by charming performances by Chow Yun-Fat, Lau Kar Fai and the luminous Jacklyn Wu.

Also features the beautiful Yanni track 'Reflections of Passion' during its finale."
45650,The Hole,6.0,"Entertaining but not too scary and getting most of the inspiration borrowed from other movies.

Best is Chis Massoglia and Haley Bennett as main characters"
45772,Gnomeo & Juliet,6.0,"Really clever movie. Also very funny. I was quite impressed with this movie. I must say though if these things came to life for real, I would freak out!"
45927,A Haunting in Georgia,5.0,"This is not a movie. It's a TV show. I thought it was a movie. Anyway it's suppose to be a true story of a haunting in Georgia, of a little girl who can apparently talk to dead people like the sixth sense. Yea it's a good story, but without any proof it's hard to believe."
46026,Our Relations,9.0,"Highly enjoyable, and shows Laurel and Hardy's strengths as actors, as you see the infinitesimal differences the two put into each of their 'good' and 'bad' twin-brother performances. Recommended, especially to fans of the duo or of older comedic films in general."
46138,Made in Dagenham,7.0,"In spite of being an interesting story and having good cast and performances, it is not as thrilling as it could have been."
46146,Troll Hunter,7.0,Interesting and decent movie getting the most of what it has at hand for a probably quite low budget.
46175,Daughters of Darkness,6.0,"Well directed I suppose but the plot felt a bit jumbled at times, has just enough bizarre moments to keep me interested but can't say it's good, but still worth checking out. **3.0/5**"
