movie_id,movie_title,rating,review
8835,Legally Blonde,7.0,"Surprisingly funny and good. I was expecting this to be a dumb movie honestly. They did a good job. Yeah she was a blonde and acted like blonde, but she was legally smart at being an attorney."
8835,Legally Blonde,7.0,"<em>'Legally Blonde'</em> is good. There is plenty of cheese and you can see where the story is heading from basically the get-go, though it is all brought to life by an impressive Reese Witherspoon performance. There are amusing moments, plus it has a pleasantly short run time. Overall, I did find it enjoyable."
8843,The Cell,6.0,"I can't... I can't call _The Cell_ good... But it's artistically spectacular, features one of D'Onofrio's best roles ever, and though it has unoriginal concepts, it uses them in originally thematic ways. I can't call _The Cell_ good... But I can tell you to watch it.

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._"
8843,The Cell,10.0,"The Cell is a forgotten classic. Way ahead of its time, it is a cinematic delight. It could be best described as a psychological thriller but it is so much more. Don't hesitate to enjoy this gem. It is visually stunning with a gripping story. JLo is good in this despite her booty never being the focus. Yes, it makes an appearance in a side view but it doesn't overwhelm. For serious, this is a 10-star film. Have fun!"
8844,Jumanji,7.0,The original movie. Robin Williams makes this movie funny. Honestly without him the movie would be nothing.
8845,Under Siege,7.0,"The fun kind of dumb, _Under Siege_ is probably Segal's best work, and in my opinion the only reason people ever mention him in the same breath as the likes of Stallone, Schwarzenegger or Willis.

_Final rating:★★★½ - I really liked it. Would strongly recommend you give it your time_."
8849,Alfie,5.0,"Some films just don't need an ""update"". ""Alfie"" certainly didn't. Certainly Jude Law has a certain je ne sais quoi reprising the Michael Caine role as the womanising philanderer. His normal hump 'em and dump' em strategy is soon seriously compromised by his inability to ""perform"" and this has all sorts of ramifications on his shallow existence (relocated to New York in this version). Sienna Miller and Susan Sarandon fail to help lift this great looking but intellectually void film get going, and Law - though every inch the dapper, gorgeous, gigolo to look at - just hasn't the charm or sleaziness of Caine. It does have a decent soundtrack, but not the same with out Cilla Black..."
8850,The Shadow,8.0,"A tongue-in-cheek nostalgic throwback to the thirties and forties. Love the style, the imagery and the period. Heaps of fun!"
8851,The Blob,8.0,"The campy theme over the strange title sequence may make you think it will be a very campy horror film that doesn't take itself seriously, you would be half right, but you'd also be half wrong. It is campy, but it takes its self seriously most of the time.

Everytime I watch it it gets a few laughs and giggles out of me, I've been watching it since I was five and I recently watched it for the 7th time.

I would give it a 7.4/10."
8854,Steel,2.0,"_Steel_ is **so** far removed from the source material that I honestly feel like they could have made exactly the same movie, called it something else, and nobody would ever assume that it has anything to do with the DC Comics character.

Oh also it sucks.

_Final rating:★ - Of no value. Avoid at all costs._"
8854,Steel,8.0,"This movie sits firmly in the ""It's so bad that it's good"" category. If you watch this review, you will see exactly why this is the case...
https://odysee.com/@SpaceIce:8/shaq's-movie-'steel'-proved-sledgehammer:8"
8866,The Truth About Cats & Dogs,6.0,"Good watch, could watch again, and can recommend.

This movie has held up over a long period of time due to stellar performances by Janeane Garofalo and Uma Thurman, and that's really all it has going for it.  Great actors giving solid delivery in a decent script.

It does remind me of Cyrano de Bergerac a bit, but it's a classic switcheroo trope for a romantic comedy that gives a life lesson of beauty is what you make of it.

My biggest problem is that they basically call Garofalo ugly because she's not Thurman, which doesn't make sense to me.

Other that that, the script is strong enough without being spectacular, and I feel like the cast had to work very hard to make the movie what it is.

A modern day reboot is surely on the way with it being about a podcast of the same name."
8867,The Punisher,2.0,Almost works more as a goofball comedy mocking all those action films of the 1980's. Almost. Gossett comes off so much better than the material handed to him.
8870,Red Planet,4.0,"_Red Planet_ has so much going on, and it doesn't have control of any of it. Not a single actor fits their character, except possibly Carrie-Ann Moss, who spends basically the entire runtime too benched to really count as a character in 99% of the story anyway.

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._"
8871,How the Grinch Stole Christmas,7.0,"I'm not gonna lie, this version of the Grinch scared the crap out of me when I was a kid!

But as I got older I started to get use to it.
The trick was to just listen to the whole thing without looking at it and gradually (each year take a peak)."
8871,How the Grinch Stole Christmas,7.0,At first I didn't like this movie. It's one of my daughters favorites tho. So she would always want to watch a lot around Christmas time. Now I don't mind it and it's like a Christmas tradition for us now to watch this movie.
